7001,2,4,9,10,20,26,14
11088,3,9,17,20,21,29,4
11089,1,2,11,24,29,30,12
11090,2,5,14,18,21,25,16
11091,9,15,21,23,28,30,3
11092,5,10,17,26,31,32,4
11093,4,7,11,13,23,30,9
11094,9,11,12,17,18,19,5
11095,3,7,8,10,23,24,5
11096,1,4,7,13,14,19,15
11097,9,17,19,20,21,26,16
11098,3,7,20,21,22,32,5
11099,10,12,13,21,26,27,14
11100,7,11,21,23,31,32,5
11101,6,10,19,23,29,31,6
11102,1,5,13,21,27,31,11
11103,4,5,10,13,15,16,12
11104,9,10,16,20,25,29,9
11105,4,6,23,25,27,28,1
11106,2,11,12,14,24,32,14
11107,4,9,16,17,22,29,15
11108,2,17,22,26,29,33,10
11109,1,3,9,15,16,33,15
11110,12,14,21,26,28,33,12
11111,1,3,5,20,25,27,4
11112,3,5,16,18,23,24,15
11113,6,10,11,25,32,33,5
11114,1,14,15,16,30,32,9
11115,7,8,9,12,17,33,16
11116,1,7,11,12,17,27,5
11117,8,10,19,26,28,30,4
11118,5,6,11,14,20,21,10
11119,9,12,14,19,28,32,1
11120,4,14,17,28,30,33,7
11121,4,14,22,25,32,33,2
11122,10,12,18,26,27,31,3
11123,1,4,5,14,19,28,16
11124,9,18,19,26,31,32,16
11125,3,10,15,24,27,32,8
11126,3,7,13,18,23,26,16
11127,16,19,22,23,27,29,11
11128,9,11,14,17,19,23,12
11129,7,10,11,21,23,26,6
11130,7,14,18,23,25,32,15
11131,2,7,9,17,21,25,1
11132,2,5,12,13,25,33,7
11133,12,14,20,21,25,31,16
11134,1,2,6,7,30,31,10
11135,12,13,17,20,25,26,12
11136,2,4,6,20,22,31,7
11137,2,11,18,23,30,33,13
11138,1,5,15,24,28,32,7
11139,8,20,24,27,30,31,3
11140,4,18,20,22,27,29,6
11141,2,4,6,19,24,29,11
11142,12,15,16,26,29,31,2
11143,7,8,12,14,15,30,16
11144,1,2,9,10,16,24,3
11145,2,4,14,15,26,30,4
11146,11,23,26,28,32,33,10
11147,4,8,12,17,18,30,10
11148,5,14,22,23,25,26,14
11149,4,5,6,7,23,31,16
11150,8,10,12,15,22,27,13
11151,7,11,16,19,31,33,10
11152,4,10,11,12,21,26,13
11153,5,8,9,10,20,25,13
12001,1,4,5,9,15,17,6
12002,2,3,7,9,10,32,13
12003,3,6,8,24,29,31,9
12004,1,5,10,11,21,23,16
12005,7,9,18,27,31,33,6
12006,2,22,25,29,32,33,8
12007,10,17,19,27,28,32,4
12008,1,12,20,23,24,29,8
12009,4,16,24,26,27,33,11
12010,1,3,13,19,25,26,10
12011,4,14,15,16,20,26,5
12012,15,17,18,20,23,27,1
12013,6,8,24,29,30,32,13
12014,1,2,5,16,28,30,12
12015,1,3,6,10,21,23,15
12016,2,5,12,17,22,25,8
12017,6,9,14,19,25,28,10
12018,3,5,6,22,26,32,15
12019,7,14,18,20,22,30,16
12020,3,8,12,18,23,29,11
12021,1,15,16,18,22,30,3
12022,4,8,12,24,26,27,4
12023,5,9,15,23,24,33,2
12024,4,12,19,21,25,28,13
12025,3,8,9,17,25,27,6
12026,3,7,9,15,24,25,16
12027,4,16,22,25,30,31,12
12028,10,15,20,21,28,30,11
12029,4,7,15,25,26,28,3
12030,9,10,17,18,21,31,8
12031,4,16,22,24,27,31,3
12032,1,2,10,17,22,24,4
12033,2,3,15,16,17,27,4
12034,2,3,8,23,32,33,16
12035,9,11,12,21,24,26,5
12036,2,11,13,18,19,26,9
12037,5,14,19,24,28,33,9
12038,9,10,11,15,19,33,16
12039,1,2,5,13,22,29,8
12040,3,8,9,22,25,31,10
12041,8,11,15,20,24,32,2
12042,5,6,11,19,24,28,16
12043,2,9,11,21,26,33,3
12044,6,9,10,14,22,25,3
12045,8,11,20,21,27,30,9
12046,4,12,19,20,23,33,6
12047,6,7,11,16,32,33,11
12048,1,5,14,22,24,30,10
12049,4,12,13,19,20,32,2
12050,7,13,15,17,19,24,11
12051,2,12,14,17,30,31,9
12052,2,3,5,6,20,24,4
12053,4,15,22,25,27,33,4
12054,6,14,18,20,30,33,14
12055,4,6,13,20,24,28,1
12056,4,7,14,17,26,31,10
12057,3,5,19,21,27,31,4
12058,3,6,15,20,25,26,4
12059,4,13,21,22,26,31,1
12060,7,10,13,16,17,29,1
12061,3,8,11,12,14,18,14
12062,2,13,16,17,20,31,7
12063,2,10,17,19,24,27,12
12064,5,10,11,16,23,24,11
12065,8,10,18,19,27,31,14
12066,1,2,9,26,29,33,12
12067,4,5,10,21,26,30,16
12068,5,17,22,26,32,33,10
12069,8,10,11,18,20,29,6
12070,2,3,4,24,31,32,11
12071,3,4,19,21,22,23,8
12072,2,3,7,9,13,30,6
12073,4,7,9,10,17,27,5
12074,15,16,18,19,28,32,8
12075,4,6,22,23,29,32,11
12076,11,18,22,27,29,30,15
12077,2,4,13,18,26,28,12
12078,8,15,22,24,28,33,12
12079,6,7,12,24,30,33,12
12080,4,9,14,15,16,27,3
12081,2,5,10,24,25,29,6
12082,2,4,11,18,22,29,6
12083,4,9,14,15,26,33,4
12084,2,10,20,26,28,29,14
12085,5,17,24,30,31,33,5
12086,8,9,13,15,22,23,8
12087,3,10,11,13,14,22,9
12088,3,5,23,24,27,31,15
12089,3,7,10,13,14,25,11
12090,2,13,20,25,29,30,11
12091,1,5,7,8,19,21,16
12092,6,13,17,18,28,32,3
12093,3,5,19,21,24,33,13
12094,6,9,14,16,23,33,15
12095,17,24,27,28,29,30,2
12096,4,7,11,16,29,33,7
12097,5,8,13,14,19,22,6
12098,2,12,19,26,29,31,9
12099,8,12,15,16,21,27,16
12100,5,7,15,18,25,33,10
12101,9,12,17,18,20,33,2
12102,13,25,27,28,29,30,15
12103,4,9,11,14,32,33,2
12104,4,5,9,10,19,28,3
12105,6,13,14,15,17,30,4
12106,13,14,20,22,23,32,16
12107,11,12,15,24,25,31,9
12108,1,9,12,13,19,28,13
12109,2,12,24,26,29,31,3
12110,3,7,10,13,22,32,9
12111,2,9,10,20,22,31,13
12112,8,15,20,21,27,31,6
12113,3,6,9,13,18,32,6
12114,1,6,11,26,27,29,15
12115,3,8,20,24,26,32,14
12116,3,21,26,29,31,32,3
12117,13,15,18,20,24,28,9
12118,5,6,7,12,15,28,11
12119,12,20,25,26,27,28,13
12120,1,4,20,24,28,29,16
12121,1,7,8,20,23,24,11
12122,12,13,19,22,28,29,11
12123,8,10,16,25,28,33,9
12124,6,7,21,25,27,33,11
12125,8,12,13,26,29,33,1
12126,3,5,12,15,23,24,7
12127,1,9,11,21,26,32,8
12128,5,9,12,29,30,31,5
12129,1,7,9,17,21,29,1
12130,1,3,15,20,22,31,3
12131,6,18,19,26,28,32,12
12132,7,12,16,17,21,25,10
12133,1,8,11,20,21,29,2
12134,2,5,6,7,13,23,15
12135,2,5,7,8,11,17,16
12136,2,7,8,17,21,28,11
12137,1,2,4,6,13,17,7
12138,1,7,16,17,19,21,14
12139,8,19,21,24,28,31,15
12140,14,18,27,30,31,33,15
12141,3,5,8,19,20,27,9
12142,5,18,22,28,29,31,6
12143,7,8,18,25,30,32,6
12144,3,10,12,13,27,30,4
12145,5,20,26,27,28,33,3
12146,1,5,7,13,29,32,13
12147,2,12,15,23,24,32,9
12148,3,6,11,17,21,31,7
12149,1,5,13,25,26,32,13
12150,9,11,17,23,24,26,7
12151,5,14,24,25,26,32,1
12152,10,12,18,22,28,29,7
12153,4,5,11,21,27,28,10
12154,5,7,12,16,28,32,4
13001,6,8,14,15,24,25,6
13002,1,16,18,22,28,30,12
13003,22,23,26,27,28,33,9
13004,6,10,16,20,27,32,8
13005,1,13,14,25,31,32,12
13006,9,10,13,17,22,30,13
13007,2,9,15,22,26,32,1
13008,3,8,17,21,25,32,15
13009,1,4,9,13,16,23,2
13010,1,9,11,17,32,33,12
13011,3,12,17,24,27,29,9
13012,6,14,17,22,28,29,2
13013,5,6,13,19,22,28,9
13014,2,4,5,17,19,20,8
13015,5,6,7,11,13,18,15
13016,2,5,6,12,14,28,5
13017,4,6,12,30,31,32,9
13018,2,8,13,28,29,30,5
13019,1,2,5,16,20,26,6
13020,1,7,8,12,16,21,1
13021,1,6,17,19,26,31,11
13022,2,4,7,9,15,20,7
13023,3,6,15,18,30,32,5
13024,4,5,13,23,27,30,9
13025,16,17,18,24,25,30,8
13026,4,11,14,15,22,31,11
13027,1,2,4,12,21,24,12
13028,7,8,14,25,26,28,13
13029,6,7,10,19,23,29,12
13030,7,14,18,25,26,29,6
13031,3,13,14,15,21,33,3
13032,4,21,25,29,30,33,3
13033,5,6,13,17,19,28,1
13034,6,15,20,22,26,33,9
13035,1,14,15,17,26,30,2
13036,4,5,9,27,29,31,13
13037,2,15,18,27,28,32,14
13038,9,10,12,14,15,19,11
13039,1,2,14,15,24,29,6
13040,2,4,10,12,17,30,10
13041,2,10,12,17,23,24,5
13042,1,8,12,13,15,33,3
13043,3,6,14,15,17,25,16
13044,3,5,11,18,26,28,6
13045,6,7,8,14,23,31,12
13046,3,16,19,20,24,26,6
13047,1,8,11,17,27,30,12
13048,10,13,17,28,30,32,4
13049,10,13,14,16,21,32,14
13050,3,7,13,18,22,25,3
13051,8,12,15,19,28,29,2
13052,6,7,14,21,22,24,13
13053,3,12,13,22,30,33,14
13054,3,4,8,14,21,28,14
13055,8,18,19,22,27,32,6
13056,3,12,25,26,28,29,16
13057,13,16,19,23,26,28,5
13058,8,11,17,21,23,24,5
13059,3,10,18,24,27,29,9
13060,5,7,10,13,19,20,15
13061,5,6,7,12,13,18,12
13062,1,6,7,19,22,27,2
13063,10,15,18,20,23,31,12
13064,1,9,13,22,25,32,12
13065,7,18,19,23,29,30,2
13066,1,3,16,17,20,32,7
13067,1,4,9,15,22,30,6
13068,2,7,13,20,25,27,6
13069,7,16,17,18,30,33,6
13070,2,3,9,10,28,30,6
13071,5,12,21,23,26,28,9
13072,2,8,11,14,19,33,9
13073,2,9,13,17,20,28,11
13074,3,6,8,14,19,32,3
13075,4,6,9,25,30,33,14
13076,14,23,24,26,29,30,3
13077,9,14,23,24,26,29,3
13078,3,5,17,18,26,27,15
13079,7,13,17,19,22,26,13
13080,10,11,12,23,28,32,16
13081,1,4,10,13,21,31,13
13082,4,13,14,20,22,30,6
13083,5,6,12,14,19,23,9
13084,5,7,9,11,20,21,3
13085,2,8,12,14,16,32,16
13086,2,4,11,13,16,26,11
13087,2,13,19,23,24,28,5
13088,9,15,20,21,22,24,14
13089,4,8,12,19,21,25,13
13090,2,5,11,23,24,29,8
13091,4,14,24,25,28,31,10
13092,7,11,15,21,26,31,6
13093,1,2,8,26,29,31,14
13094,2,4,14,18,20,22,7
13095,1,6,15,19,28,29,10
13096,1,2,22,28,29,30,15
13097,5,14,17,22,23,25,7
13098,7,15,18,19,20,26,14
13099,5,11,20,21,26,31,3
13100,4,8,11,14,16,20,11
13101,5,7,9,23,27,32,1
13102,2,4,5,6,8,16,3
13103,2,4,9,13,18,20,7
13104,1,2,4,15,17,28,11
13105,1,11,23,27,31,32,9
13106,9,11,23,30,31,32,6
13107,7,9,11,17,28,31,11
13108,16,21,22,28,31,32,5
13109,9,23,24,27,29,32,8
13110,15,17,18,21,29,32,13
13111,1,2,3,6,8,33,13
13112,1,6,12,13,22,31,7
13113,4,7,11,17,24,33,9
13114,4,6,17,21,23,33,7
13115,3,12,16,17,18,27,8
13116,12,15,21,26,32,33,7
13117,9,12,13,24,27,33,16
13118,2,3,17,22,32,33,16
13119,5,15,20,22,26,32,9
13120,5,6,13,18,23,31,11
13121,4,5,6,7,25,27,7
13122,7,10,13,15,26,27,11
13123,1,2,6,11,17,25,2
13124,3,9,15,23,25,30,7
13125,4,6,8,18,25,28,16
13126,4,10,19,27,31,33,16
13127,2,3,13,20,22,33,14
13128,7,13,17,19,25,31,8
13129,5,6,10,14,27,31,14
13130,1,3,15,16,31,33,8
13131,4,6,12,17,19,26,9
13132,20,21,22,23,25,27,12
13133,4,7,12,19,22,25,1
13134,1,17,18,19,25,29,10
13135,9,23,24,25,29,31,12
13136,4,6,14,16,18,26,6
13137,4,17,19,23,24,27,10
13138,4,15,16,24,27,28,3
13139,7,8,11,13,21,27,8
13140,1,5,12,13,21,22,10
13141,3,4,5,25,30,31,4
13142,11,12,14,20,22,29,14
13143,12,18,21,22,27,32,11
13144,5,7,12,19,27,31,2
13145,6,10,13,16,23,24,15
13146,8,20,25,30,32,33,1
13147,2,15,16,17,19,30,8
13148,6,11,12,14,17,22,1
13149,9,18,25,26,30,32,11
13150,1,15,16,25,26,29,10
13151,3,9,10,19,28,33,9
13152,4,6,14,16,18,29,5
13153,8,11,13,18,28,33,10
13154,7,11,14,19,24,29,5
14001,3,9,15,20,27,29,1
14002,4,21,23,31,32,33,4
14003,6,10,11,28,30,33,12
14004,1,4,19,22,24,25,15
14005,15,18,23,27,32,33,4
14006,3,4,7,17,21,27,14
14007,8,10,12,14,18,28,14
14008,5,14,16,21,29,30,12
14009,8,9,19,20,25,32,16
14010,5,7,8,20,31,33,11
14011,9,10,13,14,21,32,2
14012,1,8,11,19,21,24,8
14013,5,9,13,15,17,21,13
14014,4,9,19,22,25,29,15
14015,2,11,19,30,32,33,9
14016,2,3,7,13,21,24,8
14017,4,6,7,14,25,26,10
14018,13,17,18,21,30,33,15
14019,2,10,15,19,20,21,7
14020,9,14,17,23,24,25,15
14021,8,10,15,17,22,29,12
14022,4,6,7,10,21,26,16
14023,7,9,13,17,21,22,10
14024,8,10,16,20,23,30,9
14025,1,5,10,14,16,30,16
14026,1,2,5,6,11,23,14
14027,8,10,14,16,30,31,1
14028,6,16,21,27,30,32,5
14029,2,7,14,16,21,29,14
14030,12,18,19,23,24,30,10
14031,4,10,16,17,21,27,14
14032,1,2,14,22,29,33,7
14033,5,13,23,28,32,33,12
14034,1,3,4,8,25,31,6
14035,7,8,9,17,32,33,6
14036,1,7,8,9,11,22,3
14037,6,13,14,24,25,30,7
14038,4,7,22,23,24,33,16
14039,3,11,15,19,20,31,7
14040,3,4,6,11,12,15,8
14041,7,11,16,18,21,22,2
14042,12,15,20,25,28,33,14
14043,2,5,9,14,24,33,9
14044,4,9,21,27,28,33,12
14045,2,4,9,11,19,22,15
14046,2,10,11,17,18,22,10
14047,8,10,11,12,19,29,15
14048,6,9,16,17,24,25,16
14049,6,7,16,17,23,32,6
14050,3,17,23,25,26,32,13
14051,10,16,19,21,23,24,13
14052,9,13,15,28,30,33,8
14053,14,17,19,22,26,31,2
14054,1,4,5,11,29,30,14
14055,2,9,14,19,21,30,4
14056,1,11,18,20,28,29,1
14057,2,4,12,18,23,31,8
14058,2,3,12,13,14,25,11
14059,5,8,12,13,23,25,13
14060,3,5,14,18,25,33,6
14061,2,14,17,27,28,31,8
14062,6,9,15,24,25,26,9
14063,3,8,17,21,22,31,16
14064,2,9,15,16,29,32,14
14065,3,4,5,8,10,22,6
14066,2,5,15,17,18,21,16
14067,1,6,7,17,18,23,6
14068,4,12,13,22,27,29,16
14069,5,12,17,19,25,30,11
14070,1,7,9,19,28,29,7
14071,2,4,12,17,22,25,14
14072,1,3,7,13,19,32,16
14073,1,12,16,20,30,33,2
14074,1,3,6,13,30,31,12
14075,3,9,11,22,27,29,6
14076,6,10,12,17,18,33,11
14077,8,9,12,15,19,22,10
14078,2,3,5,6,9,17,7
14079,2,7,16,22,27,28,2
14080,5,14,16,17,25,30,7
14081,8,14,22,24,27,29,10
14082,2,4,20,25,26,29,11
14083,5,6,19,21,23,33,12
14084,1,6,9,10,13,25,8
14085,1,2,11,19,23,29,8
14086,2,4,10,12,14,30,8
14087,6,18,22,23,32,33,6
14088,3,6,11,14,16,29,15
14089,4,6,14,17,27,30,9
14090,5,9,11,19,24,32,13
14091,1,5,12,19,27,29,14
14092,3,13,18,19,22,26,7
14093,2,8,9,10,20,29,5
14094,1,10,18,20,23,29,1
14095,5,6,8,14,22,31,8
14096,12,14,17,19,22,24,8
14097,7,13,24,25,27,32,15
14098,2,13,17,20,29,31,7
14099,1,5,10,11,13,32,14
14100,1,6,9,10,14,16,11
14101,16,18,20,23,24,32,7
14102,14,16,21,24,28,31,13
14103,3,8,9,10,18,33,4
14104,2,6,12,19,27,28,13
14105,14,16,17,19,27,32,4
14106,9,14,17,18,21,25,15
14107,11,14,17,22,25,27,16
14108,3,8,9,20,23,28,2
14109,2,5,11,15,19,28,2
14110,1,8,11,13,19,30,6
14111,2,8,17,20,22,28,2
14112,1,15,16,21,24,30,3
14113,12,14,28,31,32,33,7
14114,2,7,23,30,32,33,10
14115,1,9,10,11,13,32,3
14116,9,10,14,15,19,29,16
14117,5,10,17,25,28,29,4
14118,5,7,15,18,26,30,3
14119,6,13,17,20,26,29,9
14120,1,7,12,16,23,28,4
14121,1,2,13,22,28,30,9
14122,6,9,11,16,20,29,11
14123,1,6,11,17,28,33,5
14124,2,17,20,24,31,33,4
14125,10,11,15,26,31,32,6
14126,6,11,16,17,22,27,1
14127,2,10,12,21,23,27,12
14128,5,7,8,17,18,24,14
14129,5,8,9,20,28,32,2
14130,1,2,10,24,30,33,10
14131,5,17,21,22,28,32,14
14132,5,6,14,15,18,33,8
14133,13,14,16,23,30,31,13
14134,5,16,22,23,26,28,2
14135,2,4,11,13,25,33,1
14136,3,16,19,27,31,32,10
14137,3,6,9,11,25,29,9
14138,4,6,13,29,31,33,13
14139,1,14,15,20,25,29,11
14140,6,10,11,14,17,33,6
14141,8,9,11,16,21,24,10
14142,6,21,22,23,25,28,13
14143,3,12,18,20,25,26,16
14144,3,5,6,9,10,27,14
14145,10,12,13,23,26,29,11
14146,1,6,13,20,29,32,1
14147,6,7,22,26,31,32,10
14148,1,2,5,12,15,16,13
14149,7,9,10,15,19,33,1
14150,3,8,14,22,24,32,9
14151,4,5,8,11,21,27,8
14152,8,13,15,20,21,25,12
15001,1,7,9,16,20,23,6
15002,7,15,16,25,28,32,5
15003,10,15,20,23,24,31,15
15004,2,14,15,16,23,24,10
15005,7,10,16,17,18,32,15
15006,1,10,11,29,31,33,13
15007,1,7,9,17,20,33,8
15008,4,7,10,16,20,22,3
15009,4,7,14,17,21,25,14
15010,1,2,3,8,21,31,9
15011,4,14,15,17,18,20,15
15012,3,5,22,23,29,31,6
15013,8,9,24,25,26,29,1
15014,2,12,16,19,27,30,11
15015,1,7,20,24,25,33,4
15016,2,6,10,15,17,31,13
15017,13,18,20,25,27,33,12
15018,6,9,12,14,28,29,9
15019,2,6,11,19,25,26,4
15020,1,4,7,19,22,23,4
15021,14,15,16,17,27,28,8
15022,4,7,10,16,23,25,10
15023,8,9,10,13,29,30,1
15024,9,11,16,18,23,24,10
15025,10,11,12,15,27,32,14
15026,2,13,17,21,22,33,13
15027,5,7,9,16,26,29,7
15028,4,7,10,26,27,28,14
15029,7,14,15,19,21,28,7
15030,8,11,14,15,16,26,7
15031,1,5,7,22,26,32,11
15032,11,14,16,18,29,32,16
15033,3,6,21,29,31,32,5
15034,12,13,17,18,20,27,13
15035,1,8,9,22,24,33,3
15036,4,6,16,17,26,33,3
15037,5,7,12,18,28,31,3
15038,5,6,11,12,14,33,14
15039,1,13,15,26,29,30,12
15040,13,16,18,27,30,32,16
15041,4,9,11,17,21,25,6
15042,9,10,19,21,23,32,8
15043,11,12,15,24,26,27,15
15044,2,3,4,13,14,16,2
15045,1,5,13,22,30,31,7
15046,5,7,10,14,23,31,1
15047,2,3,20,24,26,27,9
15048,13,16,17,22,25,27,10
15049,7,12,14,17,20,23,5
15050,3,9,12,16,17,31,4
15051,4,10,24,26,28,32,9
15052,2,4,11,16,25,26,12
15053,3,7,17,22,32,33,10
15054,1,2,7,10,22,26,7
15055,1,10,15,18,19,28,2
15056,1,7,8,16,18,20,14
15057,9,20,24,25,26,32,4
15058,2,9,10,18,19,20,15
15059,2,6,9,16,25,32,14
15060,1,3,18,27,31,32,13
15061,6,18,22,26,32,33,4
15062,9,14,15,18,21,26,16
15063,1,7,9,16,22,32,12
15064,11,12,14,17,23,27,1
15065,8,10,14,19,26,29,12
15066,5,8,11,17,24,28,16
15067,2,5,8,24,25,31,14
15068,6,15,18,21,26,27,10
15069,1,13,17,18,23,30,15
15070,1,7,13,19,21,29,15
15071,8,18,20,28,29,31,8
15072,1,3,5,20,21,31,5
15073,1,2,17,22,26,27,4
15074,4,7,21,25,26,29,8
15075,6,11,13,19,21,32,4
15076,1,9,10,19,23,27,9
15077,1,6,8,10,13,27,16
15078,3,7,20,22,26,29,2
15079,9,14,15,20,26,32,11
15080,14,17,25,27,28,30,2
15081,13,20,22,26,28,31,13
15082,2,8,9,14,28,30,7
15083,6,7,16,18,29,32,5
15084,15,18,20,22,28,29,15
15085,2,8,25,27,28,29,5
15086,5,6,8,16,18,22,12
15087,9,15,16,19,20,28,11
15088,2,12,20,24,29,31,9
15089,12,14,19,27,28,29,1
15090,10,12,14,22,25,33,15
15091,5,7,17,19,22,31,11
15092,9,15,19,21,26,27,1
15093,1,3,13,21,25,31,8
15094,1,4,6,13,16,17,10
15095,4,15,21,28,30,31,4
15096,6,16,17,23,24,31,7
15097,9,12,14,20,26,27,4
15098,6,9,13,26,27,33,1
15099,6,7,10,11,14,22,9
15100,2,3,11,17,19,21,8
15101,8,16,22,24,28,29,5
15102,7,9,12,14,21,23,6
15103,6,8,13,26,30,32,14
15104,9,18,21,23,25,26,1
15105,9,10,16,19,20,26,12
15106,1,3,4,23,31,32,13
15107,7,14,16,18,21,25,8
15108,2,12,19,22,24,27,15
15109,1,8,9,16,32,33,13
15110,5,7,16,17,22,23,4
15111,8,14,16,18,20,30,12
15112,1,3,10,19,20,27,11
15113,1,5,7,8,19,27,12
15114,4,7,9,13,21,26,1
15115,1,7,8,14,24,32,3
15116,4,6,15,23,26,28,11
15117,4,11,12,18,26,32,12
15118,1,4,11,21,23,31,12
15119,2,8,10,18,23,31,8
15120,16,21,24,26,27,29,16
15121,1,3,20,21,28,29,12
15122,5,7,11,16,22,25,7
15123,5,8,9,12,22,28,7
15124,2,3,5,12,18,27,1
15125,5,13,22,27,30,33,10
15126,10,11,15,20,23,29,12
15127,7,10,19,22,27,33,6
15128,1,3,8,11,22,28,6
15129,5,8,11,16,18,27,4
15130,6,14,15,16,17,22,10
15131,10,12,13,19,22,26,3
15132,3,5,11,28,30,33,1
15133,2,3,13,20,22,24,15
15134,2,5,14,19,27,31,4
15135,1,12,14,18,26,32,7
15136,2,5,12,23,28,29,1
15137,14,22,23,27,28,31,12
15138,1,2,8,16,19,24,11
15139,1,10,13,18,25,27,9
15140,6,20,28,29,30,31,12
15141,3,8,19,25,27,28,2
15142,13,17,19,20,22,25,11
15143,13,15,19,20,21,32,4
15144,1,4,7,15,28,32,16
15145,7,8,15,19,20,24,13
15146,16,17,21,28,30,32,15
15147,8,9,16,23,24,30,5
15148,9,13,14,22,26,27,7
15149,9,10,20,21,22,33,9
15150,1,3,8,11,29,31,13
15151,5,6,8,23,31,32,11
15152,11,18,19,21,29,32,12
15153,8,11,15,22,27,29,3
15154,7,9,11,15,18,25,7
16001,6,13,16,18,20,22,13
16002,9,14,17,20,24,30,16
